app_id,job_id,user_id,applied_at,ai_int_start,ai_int_finish,recruiter_view,resp_time_hrs,sla_status,final_status
A-129312,J-1004,U-79312,2025-01-11 11:06:00,2025-01-11 11:28:00,2025-01-11 11:48:00,2025-01-11 19:24:00,7.6,Breached,Rejected
A-129313,J-1118,U-79313,2025-03-31 19:41:00,2025-03-31 19:47:00,2025-03-31 20:04:00,2025-03-31 21:53:12,1.82,Met,Rejected
A-129314,J-1051,U-79314,2025-03-18 13:16:00,2025-03-18 13:27:00,2025-03-18 13:44:00,2025-03-18 21:04:24,7.34,Met,Rejected
A-129315,J-1002,U-79315,2025-01-28 04:11:00,2025-01-28 04:25:00,2025-01-28 04:42:00,2025-01-28 05:24:00,0.7,Met,Hired
A-129316,J-1078,U-79316,2025-03-21 09:58:00,2025-03-21 10:06:00,2025-03-21 10:26:00,2025-03-21 20:08:36,9.71,Breached,Rejected
A-129317,J-1071,U-79317,2025-01-30 20:24:00,2025-01-30 20:31:00,,,,,Dropped During AI Interview
A-129318,J-1098,U-79318,2025-01-18 19:29:00,2025-01-18 19:55:00,2025-01-18 20:12:00,2025-01-18 23:15:00,3.05,Met,Hired
A-129319,J-1113,U-79319,2025-01-22 10:25:00,2025-01-22 10:45:00,2025-01-22 11:01:00,2025-01-22 18:30:24,7.49,Met,Rejected
A-129320,J-1015,U-79320,2025-01-06 22:44:00,2025-01-06 22:51:00,2025-01-06 23:06:00,2025-01-07 06:21:00,7.25,Breached,Rejected
A-129321,J-1143,U-79321,2025-01-10 13:51:00,2025-01-10 14:20:00,2025-01-10 14:37:00,2025-01-10 17:38:48,3.03,Met,Rejected
A-129322,J-1108,U-79322,2025-03-29 10:27:00,2025-03-29 10:33:00,2025-03-29 10:51:00,2025-03-29 18:49:12,7.97,Met,Rejected
A-129323,J-1014,U-79323,2025-03-14 02:49:00,2025-03-14 03:17:00,2025-03-14 03:34:00,2025-03-14 09:06:24,5.54,Breached,Rejected
A-129324,J-1081,U-79324,2025-01-11 23:13:00,2025-01-11 23:28:00,2025-01-11 23:47:00,2025-01-12 01:57:12,2.17,Met,Rejected
A-129325,J-1091,U-79325,2025-01-04 09:32:00,2025-01-04 09:40:00,2025-01-04 09:56:00,2025-01-04 14:06:48,4.18,Breached,Rejected
A-129326,J-1132,U-79326,2025-01-14 18:33:00,2025-01-14 19:02:00,2025-01-14 19:19:00,2025-01-15 04:31:00,9.2,Breached,Rejected
A-129327,J-1116,U-79327,2025-03-07 07:45:00,2025-03-07 08:01:00,2025-03-07 08:17:00,2025-03-07 16:08:00,7.85,Met,Rejected
A-129328,J-1035,U-79328,2025-03-12 09:46:00,2025-03-12 10:12:00,2025-03-12 10:29:00,2025-03-12 14:45:48,4.28,Met,Hired
A-129329,J-1009,U-79329,2025-02-02 11:24:00,2025-02-02 11:50:00,2025-02-02 12:08:00,2025-02-02 21:10:24,9.04,Breached,Rejected
A-129330,J-1135,U-79330,2025-02-24 16:44:00,2025-02-24 17:14:00,2025-02-24 17:31:00,2025-02-25 00:25:36,6.91,Met,Lost to Competitor
A-129331,J-1003,U-79331,2025-02-07 15:01:00,2025-02-07 15:20:00,2025-02-07 15:36:00,2025-02-07 22:24:36,6.81,Breached,Rejected
A-129332,J-1099,U-79332,2025-01-06 19:16:00,,,,,,Dropped During AI Interview
A-129333,J-1073,U-79333,2025-02-15 20:59:00,2025-02-15 21:07:00,2025-02-15 21:25:00,2025-02-16 01:41:12,4.27,Breached,Hired
A-129334,J-1137,U-79334,2025-01-10 15:28:00,2025-01-10 15:58:00,2025-01-10 16:15:00,2025-01-10 23:57:36,7.71,Breached,Rejected
A-129335,J-1027,U-79335,2025-02-27 21:49:00,2025-02-27 22:05:00,2025-02-27 22:24:00,2025-02-28 01:42:36,3.31,Breached,Rejected
A-129336,J-1073,U-79336,2025-01-13 19:58:00,2025-01-13 20:06:00,2025-01-13 20:26:00,2025-01-14 02:24:48,5.98,Breached,Rejected
A-129337,J-1072,U-79337,2025-03-07 21:12:00,2025-03-07 21:42:00,2025-03-07 21:58:00,2025-03-07 23:22:00,1.4,Met,Hired
A-129338,J-1104,U-79338,2025-03-14 19:25:00,2025-03-14 19:46:00,2025-03-14 20:01:00,2025-03-15 00:53:48,4.88,Met,Hired
A-129339,J-1083,U-79339,2025-02-06 00:02:00,2025-02-06 00:32:00,2025-02-06 00:51:00,2025-02-06 05:13:48,4.38,Breached,Lost to Competitor
A-129340,J-1099,U-79340,2025-01-07 03:13:00,2025-01-07 03:41:00,2025-01-07 03:59:00,2025-01-07 13:21:48,9.38,Breached,Rejected
A-129341,J-1054,U-79341,2025-01-10 19:35:00,2025-01-10 20:02:00,2025-01-10 20:22:00,2025-01-11 00:22:36,4.01,Met,Rejected
A-129342,J-1049,U-79342,2025-01-15 08:23:00,2025-01-15 08:31:00,,,,,Dropped During AI Interview
A-129343,J-1083,U-79343,2025-02-18 11:48:00,2025-02-18 12:18:00,2025-02-18 12:33:00,2025-02-18 20:44:24,8.19,Breached,Rejected
A-129344,J-1085,U-79344,2025-02-13 23:12:00,2025-02-13 23:34:00,2025-02-13 23:52:00,2025-02-14 01:05:48,1.23,Met,Hired
A-129345,J-1055,U-79345,2025-03-21 18:24:00,2025-03-21 18:35:00,2025-03-21 18:50:00,2025-03-22 03:24:12,8.57,Breached,Rejected
A-129346,J-1029,U-79346,2025-03-05 10:34:00,2025-03-05 11:01:00,2025-03-05 11:16:00,2025-03-05 18:16:36,7.01,Breached,Rejected
A-129347,J-1148,U-79347,2025-03-08 16:34:00,2025-03-08 16:48:00,2025-03-08 17:08:00,2025-03-08 19:59:36,2.86,Met,Lost to Competitor
A-129348,J-1113,U-79348,2025-01-22 00:13:00,2025-01-22 00:23:00,2025-01-22 00:40:00,2025-01-22 01:13:36,0.56,Met,Hired
A-129349,J-1041,U-79349,2025-02-18 04:33:00,2025-02-18 05:02:00,2025-02-18 05:19:00,2025-02-18 08:10:00,2.85,Met,Hired
A-129350,J-1064,U-79350,2025-02-19 08:01:00,2025-02-19 08:12:00,2025-02-19 08:31:00,2025-02-19 09:31:36,1.01,Met,Rejected
A-129351,J-1007,U-79351,2025-01-28 09:55:00,2025-01-28 10:07:00,2025-01-28 10:24:00,2025-01-28 10:58:48,0.58,Met,Hired
A-129352,J-1022,U-79352,2025-02-11 04:49:00,2025-02-11 04:56:00,2025-02-11 05:14:00,2025-02-11 10:07:24,4.89,Breached,Hired
A-129353,J-1065,U-79353,2025-03-19 10:34:00,2025-03-19 11:04:00,2025-03-19 11:20:00,2025-03-19 15:02:36,3.71,Breached,Rejected
A-129354,J-1001,U-79354,2025-02-07 07:17:00,2025-02-07 07:37:00,2025-02-07 07:57:00,2025-02-07 10:51:36,2.91,Met,Rejected
A-129355,J-1020,U-79355,2025-02-15 03:13:00,2025-02-15 03:31:00,2025-02-15 03:49:00,2025-02-15 10:55:36,7.11,Breached,Lost to Competitor
A-129356,J-1117,U-79356,2025-02-27 03:06:00,2025-02-27 03:29:00,2025-02-27 03:45:00,2025-02-27 09:55:48,6.18,Met,Rejected
A-129357,J-1132,U-79357,2025-02-25 00:38:00,2025-02-25 00:49:00,2025-02-25 01:05:00,2025-02-25 10:18:12,9.22,Breached,Rejected
A-129358,J-1098,U-79358,2025-03-22 10:03:00,2025-03-22 10:30:00,2025-03-22 10:48:00,2025-03-22 12:19:48,1.53,Met,Hired
A-129359,J-1119,U-79359,2025-03-03 22:46:00,2025-03-03 23:07:00,,,,,Dropped During AI Interview
A-129360,J-1094,U-79360,2025-01-09 15:02:00,2025-01-09 15:10:00,2025-01-09 15:28:00,2025-01-09 21:35:12,6.12,Breached,Rejected
A-129361,J-1118,U-79361,2025-01-20 07:06:00,,,,,,Dropped During AI Interview
A-129362,J-1023,U-79362,2025-03-19 12:43:00,2025-03-19 13:08:00,2025-03-19 13:26:00,2025-03-19 22:35:36,9.16,Breached,Hired
A-129363,J-1080,U-79363,2025-02-23 07:12:00,2025-02-23 07:38:00,2025-02-23 07:58:00,2025-02-23 15:57:24,7.99,Breached,Rejected
A-129364,J-1066,U-79364,2025-01-16 06:15:00,2025-01-16 06:32:00,2025-01-16 06:47:00,2025-01-16 09:44:00,2.95,Met,Hired
A-129365,J-1038,U-79365,2025-03-02 07:44:00,2025-03-02 07:53:00,2025-03-02 08:08:00,2025-03-02 09:29:00,1.35,Met,Hired
A-129366,J-1002,U-79366,2025-01-27 08:25:00,2025-01-27 08:30:00,2025-01-27 08:49:00,2025-01-27 11:56:12,3.12,Met,Hired
A-129367,J-1126,U-79367,2025-02-27 00:29:00,2025-02-27 00:58:00,2025-02-27 01:15:00,2025-02-27 10:10:12,8.92,Breached,Rejected
A-129368,J-1069,U-79368,2025-02-09 05:29:00,2025-02-09 05:55:00,2025-02-09 06:15:00,2025-02-09 13:25:12,7.17,Breached,Rejected
A-129369,J-1095,U-79369,2025-03-11 00:35:00,2025-03-11 01:01:00,2025-03-11 01:21:00,2025-03-11 09:32:24,8.19,Breached,Rejected
A-129370,J-1018,U-79370,2025-03-21 10:39:00,2025-03-21 10:50:00,2025-03-21 11:09:00,2025-03-21 19:31:12,8.37,Breached,Lost to Competitor
A-129371,J-1046,U-79371,2025-02-26 12:04:00,2025-02-26 12:20:00,2025-02-26 12:40:00,2025-02-26 20:31:00,7.85,Breached,Rejected
A-129372,J-1136,U-79372,2025-03-26 16:17:00,2025-03-26 16:22:00,2025-03-26 16:40:00,2025-03-26 20:08:12,3.47,Breached,Hired
A-129373,J-1008,U-79373,2025-03-22 17:15:00,2025-03-22 17:44:00,2025-03-22 18:01:00,2025-03-22 20:24:24,2.39,Met,Hired
A-129374,J-1049,U-79374,2025-02-05 22:55:00,2025-02-05 23:12:00,2025-02-05 23:28:00,2025-02-06 08:10:00,8.7,Breached,Lost to Competitor
A-129375,J-1045,U-79375,2025-02-22 10:05:00,2025-02-22 10:26:00,2025-02-22 10:43:00,2025-02-22 15:43:00,5.0,Breached,Rejected
A-129376,J-1028,U-79376,2025-03-28 19:47:00,2025-03-28 20:08:00,2025-03-28 20:26:00,2025-03-29 00:20:00,3.9,Met,Rejected
A-129377,J-1046,U-79377,2025-03-23 13:59:00,2025-03-23 14:04:00,2025-03-23 14:22:00,2025-03-23 19:56:48,5.58,Met,Rejected
A-129378,J-1046,U-79378,2025-03-25 05:08:00,2025-03-25 05:23:00,2025-03-25 05:38:00,2025-03-25 14:36:12,8.97,Breached,Rejected
A-129379,J-1077,U-79379,2025-03-01 20:02:00,2025-03-01 20:21:00,2025-03-01 20:38:00,2025-03-02 04:31:24,7.89,Met,Rejected
A-129380,J-1090,U-79380,2025-02-25 10:30:00,2025-02-25 10:37:00,2025-02-25 10:55:00,2025-02-25 15:53:48,4.98,Met,Rejected
A-129381,J-1009,U-79381,2025-02-02 10:50:00,2025-02-02 10:59:00,2025-02-02 11:19:00,2025-02-02 16:28:00,5.15,Met,Hired
A-129382,J-1020,U-79382,2025-01-13 08:20:00,2025-01-13 08:41:00,2025-01-13 08:59:00,2025-01-13 17:32:00,8.55,Breached,Lost to Competitor
A-129383,J-1130,U-79383,2025-03-23 02:46:00,2025-03-23 03:11:00,,,,,Dropped During AI Interview
A-129384,J-1142,U-79384,2025-02-24 14:10:00,2025-02-24 14:28:00,2025-02-24 14:48:00,2025-02-24 20:21:36,5.56,Breached,Hired
A-129385,J-1088,U-79385,2025-02-11 15:47:00,2025-02-11 16:12:00,2025-02-11 16:30:00,2025-02-11 20:13:48,3.73,Met,Rejected
A-129386,J-1049,U-79386,2025-01-25 17:27:00,2025-01-25 17:53:00,2025-01-25 18:09:00,2025-01-26 03:09:36,9.01,Breached,Rejected
A-129387,J-1069,U-79387,2025-02-02 10:30:00,2025-02-02 10:36:00,2025-02-02 10:56:00,2025-02-02 13:15:12,2.32,Met,Hired
A-129388,J-1149,U-79388,2025-02-05 11:06:00,2025-02-05 11:18:00,2025-02-05 11:36:00,2025-02-05 13:00:36,1.41,Met,Lost to Competitor
A-129389,J-1128,U-79389,2025-02-26 14:01:00,2025-02-26 14:16:00,2025-02-26 14:35:00,2025-02-27 00:17:36,9.71,Breached,Rejected
A-129390,J-1038,U-79390,2025-02-10 14:24:00,2025-02-10 14:30:00,2025-02-10 14:50:00,2025-02-10 19:01:24,4.19,Breached,Rejected
A-129391,J-1018,U-79391,2025-01-15 07:19:00,2025-01-15 07:26:00,2025-01-15 07:42:00,2025-01-15 10:57:00,3.25,Met,Rejected
A-129392,J-1062,U-79392,2025-02-17 23:13:00,2025-02-17 23:34:00,2025-02-17 23:53:00,2025-02-18 03:42:48,3.83,Breached,Lost to Competitor
A-129393,J-1145,U-79393,2025-03-31 08:10:00,2025-03-31 08:19:00,2025-03-31 08:36:00,2025-03-31 16:25:48,7.83,Breached,Rejected
A-129394,J-1122,U-79394,2025-03-19 07:24:00,2025-03-19 07:44:00,2025-03-19 08:03:00,2025-03-19 10:21:36,2.31,Met,Hired
A-129395,J-1036,U-79395,2025-01-19 07:24:00,2025-01-19 07:52:00,2025-01-19 08:11:00,2025-01-19 08:44:36,0.56,Met,Rejected
A-129396,J-1133,U-79396,2025-02-24 19:24:00,2025-02-24 19:31:00,2025-02-24 19:46:00,2025-02-24 23:59:48,4.23,Breached,Hired
A-129397,J-1041,U-79397,2025-02-09 05:41:00,2025-02-09 06:08:00,2025-02-09 06:26:00,2025-02-09 15:41:36,9.26,Breached,Rejected
A-129398,J-1004,U-79398,2025-02-13 12:03:00,2025-02-13 12:09:00,2025-02-13 12:26:00,2025-02-13 13:14:36,0.81,Met,Lost to Competitor
A-129399,J-1016,U-79399,2025-02-27 14:59:00,2025-02-27 15:25:00,2025-02-27 15:45:00,2025-02-27 16:37:48,0.88,Met,Hired
A-129400,J-1018,U-79400,2025-03-06 14:58:00,2025-03-06 15:12:00,2025-03-06 15:28:00,2025-03-06 23:04:36,7.61,Breached,Rejected
A-129401,J-1113,U-79401,2025-01-18 21:27:00,2025-01-18 21:57:00,2025-01-18 22:13:00,2025-01-19 00:43:00,2.5,Met,Lost to Competitor
A-129402,J-1038,U-79402,2025-01-02 16:37:00,2025-01-02 17:06:00,2025-01-02 17:25:00,2025-01-02 22:08:48,4.73,Breached,Rejected
A-129403,J-1051,U-79403,2025-03-07 09:51:00,,,,,,Dropped During AI Interview
A-129404,J-1059,U-79404,2025-03-02 19:31:00,2025-03-02 19:56:00,2025-03-02 20:14:00,2025-03-02 23:25:24,3.19,Breached,Rejected
A-129405,J-1111,U-79405,2025-01-25 10:19:00,2025-01-25 10:45:00,2025-01-25 11:01:00,2025-01-25 20:30:24,9.49,Breached,Rejected
A-129406,J-1004,U-79406,2025-02-02 01:47:00,2025-02-02 02:04:00,2025-02-02 02:20:00,2025-02-02 04:02:36,1.71,Met,Hired
A-129407,J-1038,U-79407,2025-02-08 21:54:00,2025-02-08 22:06:00,2025-02-08 22:25:00,2025-02-09 01:22:00,2.95,Met,Rejected
A-129408,J-1005,U-79408,2025-01-01 17:42:00,2025-01-01 18:06:00,2025-01-01 18:25:00,2025-01-02 04:20:12,9.92,Breached,Rejected
A-129409,J-1017,U-79409,2025-02-25 01:09:00,,,,,,Dropped During AI Interview
A-129410,J-1093,U-79410,2025-02-23 10:02:00,2025-02-23 10:11:00,2025-02-23 10:30:00,2025-02-23 17:47:24,7.29,Met,Rejected
A-129411,J-1020,U-79411,2025-01-17 07:22:00,2025-01-17 07:35:00,2025-01-17 07:53:00,2025-01-17 17:26:36,9.56,Breached,Rejected
A-129412,J-1128,U-79412,2025-03-28 08:58:00,,,,,,Dropped During AI Interview
A-129413,J-1049,U-79413,2025-01-23 14:55:00,,,,,,Dropped During AI Interview
A-129414,J-1063,U-79414,2025-01-08 05:20:00,2025-01-08 05:40:00,2025-01-08 05:59:00,2025-01-08 07:25:24,1.44,Met,Hired
A-129415,J-1003,U-79415,2025-02-15 10:13:00,2025-02-15 10:27:00,2025-02-15 10:44:00,2025-02-15 14:12:48,3.48,Met,Hired
A-129416,J-1040,U-79416,2025-01-19 18:49:00,2025-01-19 19:15:00,2025-01-19 19:30:00,2025-01-19 20:48:00,1.3,Met,Hired
A-129417,J-1088,U-79417,2025-01-10 20:03:00,2025-01-10 20:32:00,2025-01-10 20:47:00,2025-01-11 03:58:24,7.19,Breached,Rejected
A-129418,J-1123,U-79418,2025-03-23 01:29:00,,,,,,Dropped During AI Interview
A-129419,J-1065,U-79419,2025-03-01 06:01:00,2025-03-01 06:10:00,,,,,Dropped During AI Interview
A-129420,J-1072,U-79420,2025-01-18 12:30:00,2025-01-18 12:46:00,2025-01-18 13:03:00,2025-01-18 15:42:00,2.65,Met,Hired
A-129421,J-1035,U-79421,2025-02-26 00:11:00,2025-02-26 00:33:00,2025-02-26 00:52:00,2025-02-26 05:30:24,4.64,Met,Rejected
A-129422,J-1033,U-79422,2025-01-20 00:56:00,2025-01-20 01:10:00,2025-01-20 01:29:00,2025-01-20 10:43:24,9.24,Breached,Rejected
A-129423,J-1119,U-79423,2025-01-16 19:54:00,2025-01-16 20:15:00,2025-01-16 20:35:00,2025-01-17 06:00:48,9.43,Breached,Lost to Competitor
A-129424,J-1150,U-79424,2025-01-02 16:47:00,2025-01-02 17:11:00,2025-01-02 17:30:00,2025-01-03 02:21:00,8.85,Breached,Hired
A-129425,J-1068,U-79425,2025-03-10 05:24:00,2025-03-10 05:35:00,2025-03-10 05:53:00,2025-03-10 10:57:48,5.08,Met,Rejected
A-129426,J-1051,U-79426,2025-03-29 11:36:00,2025-03-29 11:59:00,2025-03-29 12:18:00,2025-03-29 21:14:24,8.94,Breached,Rejected
A-129427,J-1133,U-79427,2025-03-06 02:56:00,2025-03-06 03:12:00,2025-03-06 03:30:00,2025-03-06 10:27:36,6.96,Breached,Rejected
A-129428,J-1145,U-79428,2025-01-20 13:18:00,2025-01-20 13:48:00,2025-01-20 14:08:00,2025-01-20 18:51:48,4.73,Breached,Hired
A-129429,J-1048,U-79429,2025-01-09 06:53:00,2025-01-09 07:11:00,2025-01-09 07:30:00,2025-01-09 15:06:36,7.61,Breached,Rejected
A-129430,J-1020,U-79430,2025-02-06 07:20:00,2025-02-06 07:49:00,2025-02-06 08:04:00,2025-02-06 08:59:48,0.93,Met,Hired
A-129431,J-1023,U-79431,2025-03-10 18:08:00,2025-03-10 18:17:00,2025-03-10 18:36:00,2025-03-11 01:13:12,6.62,Breached,Rejected
A-129432,J-1060,U-79432,2025-01-31 02:43:00,2025-01-31 03:10:00,2025-01-31 03:27:00,2025-01-31 03:57:36,0.51,Met,Hired
A-129433,J-1082,U-79433,2025-03-19 13:39:00,2025-03-19 13:44:00,2025-03-19 13:59:00,2025-03-19 19:03:12,5.07,Met,Rejected
A-129434,J-1008,U-79434,2025-01-16 09:48:00,2025-01-16 09:54:00,2025-01-16 10:09:00,2025-01-16 12:17:24,2.14,Met,Hired
A-129435,J-1036,U-79435,2025-03-01 20:41:00,2025-03-01 20:54:00,2025-03-01 21:11:00,2025-03-02 02:06:48,4.93,Met,Rejected
A-129436,J-1022,U-79436,2025-03-28 04:44:00,2025-03-28 04:56:00,2025-03-28 05:16:00,2025-03-28 10:44:12,5.47,Breached,Hired
A-129437,J-1052,U-79437,2025-01-21 10:00:00,2025-01-21 10:12:00,2025-01-21 10:28:00,2025-01-21 19:37:00,9.15,Breached,Rejected
A-129438,J-1129,U-79438,2025-02-28 09:28:00,2025-02-28 09:57:00,2025-02-28 10:17:00,2025-02-28 17:11:00,6.9,Breached,Lost to Competitor
A-129439,J-1102,U-79439,2025-02-20 15:23:00,2025-02-20 15:43:00,2025-02-20 16:00:00,2025-02-21 01:49:12,9.82,Breached,Rejected
A-129440,J-1011,U-79440,2025-03-25 09:02:00,2025-03-25 09:11:00,2025-03-25 09:29:00,2025-03-25 12:23:36,2.91,Met,Rejected
A-129441,J-1027,U-79441,2025-02-19 01:00:00,2025-02-19 01:12:00,2025-02-19 01:29:00,2025-02-19 05:45:48,4.28,Breached,Rejected
A-129442,J-1018,U-79442,2025-02-12 22:45:00,2025-02-12 23:06:00,2025-02-12 23:23:00,2025-02-13 07:05:36,7.71,Breached,Lost to Competitor
A-129443,J-1084,U-79443,2025-01-15 20:12:00,2025-01-15 20:19:00,2025-01-15 20:35:00,2025-01-16 05:21:48,8.78,Breached,Rejected
A-129444,J-1010,U-79444,2025-02-12 19:31:00,2025-02-12 19:48:00,2025-02-12 20:07:00,2025-02-13 03:23:12,7.27,Breached,Rejected
A-129445,J-1050,U-79445,2025-01-02 05:52:00,2025-01-02 05:57:00,2025-01-02 06:15:00,2025-01-02 12:02:24,5.79,Breached,Lost to Competitor
A-129446,J-1071,U-79446,2025-02-01 13:42:00,,,,,,Dropped During AI Interview
A-129447,J-1007,U-79447,2025-03-28 02:58:00,2025-03-28 03:26:00,2025-03-28 03:45:00,2025-03-28 13:41:24,9.94,Breached,Rejected
A-129448,J-1063,U-79448,2025-02-25 05:46:00,2025-02-25 05:58:00,2025-02-25 06:16:00,2025-02-25 14:41:48,8.43,Breached,Lost to Competitor
A-129449,J-1087,U-79449,2025-02-06 03:47:00,2025-02-06 04:16:00,2025-02-06 04:35:00,2025-02-06 10:39:48,6.08,Breached,Rejected
A-129450,J-1048,U-79450,2025-02-03 22:17:00,2025-02-03 22:28:00,2025-02-03 22:44:00,2025-02-04 04:20:36,5.61,Met,Hired
A-129451,J-1021,U-79451,2025-02-03 18:44:00,2025-02-03 18:59:00,2025-02-03 19:19:00,2025-02-04 02:25:36,7.11,Breached,Rejected
A-129452,J-1020,U-79452,2025-03-30 06:49:00,2025-03-30 06:56:00,,,,,Dropped During AI Interview
A-129453,J-1125,U-79453,2025-02-24 04:44:00,2025-02-24 04:54:00,2025-02-24 05:09:00,2025-02-24 09:26:24,4.29,Breached,Rejected
A-129454,J-1091,U-79454,2025-01-01 10:42:00,2025-01-01 11:00:00,2025-01-01 11:19:00,2025-01-01 20:32:12,9.22,Breached,Hired
A-129455,J-1101,U-79455,2025-01-07 20:51:00,2025-01-07 21:12:00,2025-01-07 21:28:00,2025-01-08 01:52:36,4.41,Breached,Rejected
A-129456,J-1073,U-79456,2025-01-06 01:21:00,2025-01-06 01:27:00,2025-01-06 01:47:00,2025-01-06 03:51:48,2.08,Met,Hired
A-129457,J-1080,U-79457,2025-03-23 06:02:00,2025-03-23 06:13:00,2025-03-23 06:29:00,2025-03-23 14:21:48,7.88,Breached,Lost to Competitor
A-129458,J-1034,U-79458,2025-03-30 14:09:00,2025-03-30 14:18:00,2025-03-30 14:38:00,2025-03-31 00:14:36,9.61,Breached,Lost to Competitor
A-129459,J-1012,U-79459,2025-01-08 20:19:00,2025-01-08 20:24:00,2025-01-08 20:39:00,2025-01-09 01:32:24,4.89,Met,Hired
A-129460,J-1065,U-79460,2025-01-21 20:06:00,2025-01-21 20:13:00,2025-01-21 20:28:00,2025-01-21 22:39:24,2.19,Met,Hired
A-129461,J-1001,U-79461,2025-01-12 12:26:00,2025-01-12 12:47:00,2025-01-12 13:03:00,2025-01-12 21:26:24,8.39,Breached,Hired
A-129462,J-1140,U-79462,2025-02-11 11:50:00,2025-02-11 12:18:00,2025-02-11 12:36:00,2025-02-11 16:56:24,4.34,Met,Rejected
A-129463,J-1065,U-79463,2025-02-11 06:18:00,2025-02-11 06:42:00,,,,,Dropped During AI Interview
A-129464,J-1033,U-79464,2025-01-23 04:10:00,2025-01-23 04:25:00,2025-01-23 04:42:00,2025-01-23 13:33:00,8.85,Breached,Rejected
A-129465,J-1033,U-79465,2025-02-21 21:20:00,2025-02-21 21:34:00,2025-02-21 21:53:00,2025-02-22 01:42:12,3.82,Breached,Hired
A-129466,J-1063,U-79466,2025-02-27 18:16:00,2025-02-27 18:31:00,2025-02-27 18:51:00,2025-02-27 22:00:36,3.16,Met,Rejected
A-129467,J-1136,U-79467,2025-02-07 00:01:00,2025-02-07 00:11:00,2025-02-07 00:28:00,2025-02-07 06:36:24,6.14,Breached,Rejected
A-129468,J-1071,U-79468,2025-02-28 17:58:00,2025-02-28 18:07:00,2025-02-28 18:22:00,2025-02-28 23:53:12,5.52,Met,Hired
A-129469,J-1079,U-79469,2025-02-24 00:56:00,2025-02-24 01:23:00,2025-02-24 01:38:00,2025-02-24 08:14:00,6.6,Breached,Rejected
A-129470,J-1117,U-79470,2025-01-06 07:01:00,,,,,,Dropped During AI Interview
A-129471,J-1055,U-79471,2025-02-10 09:11:00,2025-02-10 09:33:00,2025-02-10 09:53:00,2025-02-10 17:42:48,7.83,Breached,Lost to Competitor
A-129472,J-1088,U-79472,2025-02-16 07:10:00,2025-02-16 07:15:00,2025-02-16 07:30:00,2025-02-16 16:43:48,9.23,Breached,Lost to Competitor
A-129473,J-1040,U-79473,2025-01-28 15:23:00,,,,,,Dropped During AI Interview
A-129474,J-1008,U-79474,2025-01-11 21:36:00,2025-01-11 22:02:00,2025-01-11 22:19:00,2025-01-12 03:23:12,5.07,Met,Hired
A-129475,J-1136,U-79475,2025-03-13 15:14:00,2025-03-13 15:25:00,2025-03-13 15:40:00,2025-03-13 22:20:48,6.68,Breached,Rejected
A-129476,J-1009,U-79476,2025-02-10 20:06:00,2025-02-10 20:22:00,2025-02-10 20:38:00,2025-02-11 02:17:36,5.66,Met,Rejected
A-129477,J-1042,U-79477,2025-02-18 12:21:00,2025-02-18 12:47:00,2025-02-18 13:04:00,2025-02-18 14:23:12,1.32,Met,Rejected
A-129478,J-1110,U-79478,2025-02-21 16:05:00,2025-02-21 16:24:00,2025-02-21 16:42:00,2025-02-21 20:28:12,3.77,Breached,Hired
A-129479,J-1102,U-79479,2025-01-10 20:01:00,2025-01-10 20:25:00,2025-01-10 20:44:00,2025-01-10 21:47:36,1.06,Met,Hired
A-129480,J-1002,U-79480,2025-01-18 20:42:00,2025-01-18 21:04:00,2025-01-18 21:23:00,2025-01-19 03:55:24,6.54,Met,Rejected
A-129481,J-1131,U-79481,2025-03-09 11:40:00,2025-03-09 11:52:00,2025-03-09 12:10:00,2025-03-09 17:02:12,4.87,Met,Hired
A-129482,J-1092,U-79482,2025-03-23 06:48:00,2025-03-23 07:12:00,2025-03-23 07:27:00,2025-03-23 08:19:48,0.88,Met,Rejected
A-129483,J-1094,U-79483,2025-01-16 10:38:00,2025-01-16 11:03:00,2025-01-16 11:18:00,2025-01-16 19:36:36,8.31,Breached,Rejected
A-129484,J-1028,U-79484,2025-03-16 00:28:00,2025-03-16 00:43:00,2025-03-16 00:59:00,2025-03-16 02:52:24,1.89,Met,Rejected
A-129485,J-1072,U-79485,2025-03-10 17:39:00,2025-03-10 17:51:00,2025-03-10 18:09:00,2025-03-11 01:15:36,7.11,Breached,Rejected
A-129486,J-1114,U-79486,2025-03-14 17:04:00,2025-03-14 17:34:00,2025-03-14 17:51:00,2025-03-15 00:57:36,7.11,Met,Lost to Competitor
A-129487,J-1088,U-79487,2025-02-18 12:01:00,2025-02-18 12:09:00,2025-02-18 12:29:00,2025-02-18 15:06:12,2.62,Met,Hired
A-129488,J-1059,U-79488,2025-03-11 23:26:00,2025-03-11 23:41:00,2025-03-11 23:58:00,2025-03-12 03:39:24,3.69,Breached,Rejected
A-129489,J-1131,U-79489,2025-01-21 23:55:00,2025-01-22 00:07:00,2025-01-22 00:26:00,2025-01-22 07:25:24,6.99,Breached,Rejected
A-129490,J-1036,U-79490,2025-02-11 00:36:00,2025-02-11 00:58:00,2025-02-11 01:13:00,2025-02-11 10:16:36,9.06,Breached,Rejected
A-129491,J-1111,U-79491,2025-03-01 17:52:00,,,,,,Dropped During AI Interview
A-129492,J-1034,U-79492,2025-02-18 00:24:00,2025-02-18 00:47:00,2025-02-18 01:07:00,2025-02-18 08:19:36,7.21,Met,Rejected
A-129493,J-1077,U-79493,2025-02-09 07:47:00,2025-02-09 08:17:00,,,,,Dropped During AI Interview
